https://www.oddsportal.com/basketball/usa/nba/washington-wizards-sacramento-kings-SjbfxsGq/,Washington Wizards - Sacramento Kings 
https://www.oddsportal.com/basketball/usa/nba/boston-celtics-utah-jazz-QmwqM98l/,Boston Celtics - Utah Jazz 
https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-oklahoma-city-thunder-GxWeJ7h7/,Chicago Bulls - Oklahoma City Thunder 
https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-los-angeles-clippers-Ykb4TiGE/,Dallas Mavericks - Los Angeles Clippers 
https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-indiana-pacers-SCc8SBVK/,Denver Nuggets - Indiana Pacers 
https://www.oddsportal.com/basketball/usa/nba/golden-state-warriors-los-angeles-lakers-ncvuNkgr/,Golden State Warriors - Los Angeles Lakers 
https://www.oddsportal.com/basketball/usa/nba/houston-rockets-atlanta-hawks-ENlaIR7D/,Houston Rockets - Atlanta Hawks 
https://www.oddsportal.com/basketball/usa/nba/miami-heat-cleveland-cavaliers-fNsmLTNf/,Miami Heat - Cleveland Cavaliers 
https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-new-york-knicks-YDtiKmw1/,Philadelphia 76ers - New York Knicks 
https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-memphis-grizzlies-tG1CRVpR/,Phoenix Suns - Memphis Grizzlies 
https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-new-york-knicks-faa0UX08/,Brooklyn Nets - New York Knicks 
https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-sacramento-kings-GGfL6U81/,Charlotte Hornets - Sacramento Kings 
https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-toronto-raptors-fugNMtaa/,Chicago Bulls - Toronto Raptors 
https://www.oddsportal.com/basketball/usa/nba/detroit-pistons-san-antonio-spurs-dz47keig/,Detroit Pistons - San Antonio Spurs 
https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-los-angeles-clippers-MgeH7Age/,New Orleans Pelicans - Los Angeles Clippers 
https://www.oddsportal.com/basketball/usa/nba/washington-wizards-milwaukee-bucks-f7gP5lO7/,Washington Wizards - Milwaukee Bucks 
https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-cleveland-cavaliers-OIFtECGR/,Atlanta Hawks - Cleveland Cavaliers 
https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-cleveland-cavaliers-OIFtECGR/,Atlanta Hawks - Cleveland Cavaliers 
https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-dallas-mavericks-8jVsgBv2/,Denver Nuggets - Dallas Mavericks 
https://www.oddsportal.com/basketball/usa/nba/golden-state-warriors-utah-jazz-YTMTGEW8/,Golden State Warriors - Utah Jazz 
https://www.oddsportal.com/basketball/usa/nba/houston-rockets-boston-celtics-QR189WOr/,Houston Rockets - Boston Celtics 
https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-portland-trail-blazers-8jiD8jvk/,Minnesota Timberwolves - Portland Trail Blazers 
https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-portland-trail-blazers-8jiD8jvk/,Minnesota Timberwolves - Portland Trail Blazers 
https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-portland-trail-blazers-UaWwfiPe/,Minnesota Timberwolves - Portland Trail Blazers 
https://www.oddsportal.com/basketball/usa/nba/oklahoma-city-thunder-memphis-grizzlies-MgJPHfH2/,Oklahoma City Thunder - Memphis Grizzlies 
https://www.oddsportal.com/basketball/usa/nba/orlando-magic-miami-heat-fqBxFh1L/,Orlando Magic - Miami Heat 
https://www.oddsportal.com/basketball/usa/nba/orlando-magic-miami-heat-fqBxFh1L/,Orlando Magic - Miami Heat 
https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-san-antonio-spurs-GhCYFYoF/,Philadelphia 76ers - San Antonio Spurs 
https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-san-antonio-spurs-GhCYFYoF/,Philadelphia 76ers - San Antonio Spurs 
